"time","stim","cond","vp","lex_cond","err","freq","ope","group_num","npix","lex_num"
730.65,"Stift","0%","AE0909","W",1,2.603144373,443,1,631.70588235294,1
833.01,"Stool","20%","AE0909","PW",0,0,430,0.5,648.89803921569,0
533.25,"Story","0%","AE0909","W",0,2.958563883,458,1,664.23137254902,1
562.09,"Stsxg","0%","AE0909","CS",0,0,439,0,706.09019607843,0
473.6,"Stufe","0%","AE0909","W",0,2.565847819,395,1,668.32156862745,1
712.15,"Suhli","20%","AE0909","PW",0,0,444,0.5,655.96078431373,0
718.86,"Suppa","20%","AE0909","PW",1,0,424,0.5,768.59215686275,0
580.08,"Suppe","0%","AE0909","W",0,2.726727209,415,1,768.6862745098,1
659.19,"Süßen","20%","AE0909","W",0,1.939519253,395,1,742.52549019608,1
553.49,"Svcht","0%","AE0909","CS",0,0,412,0,660.63137254902,0
806.31,"Syrer","40%","AE0909","W",0,0.301029996,440,1,658.81176470588,1
545.04,"Szana","0%","AE0909","PW",0,0,346,0.5,678.74117647059,0
567.98,"Tanzt","20%","AE0909","W",0,1.806179974,387,1,651.16862745098,1
677.79,"Tblrs","20%","AE0909","CS",0,0,468,0,659.5137254902,0
651.66,"Tbrsb","40%","AE0909","CS",0,0,448,0,711.72549019608,0
563.14,"Tctsl","0%","AE0909","CS",0,0,457,0,623.94117647059,0
678.88,"Tekee","0%","AE0909","PW",0,0,392,0.5,701.34509803922,0
697.71,"Tenor","20%","AE0909","W",1,1.041392685,397,1,656.25882352941,1
942.36,"Tibet","20%","AE0909","W",0,1.973127854,442,1,666.01960784314,1
542.57,"Ticks","20%","AE0909","W",0,1.041392685,449,1,653.04705882353,1
780.24,"Tikis","40%","AE0909","W",1,0.301029996,474,1,638.41568627451,1
744.16,"Tikti","20%","AE0909","PW",0,0,499,0.5,627.2,0
686.64,"Togos","40%","AE0909","W",1,0.301029996,430,1,713.50980392157,1
534.47,"Tölör","20%","AE0909","PW",0,0,473,0.5,667.56862745098,0
664.65,"Tönks","20%","AE0909","PW",0,0,427,0.5,715.31764705882,0
648.8,"Toton","0%","AE0909","PW",0,0,400,0.5,661.67843137255,0
1170.5,"Trogt","20%","AE0909","PW",0,0,469,0.5,681.16078431373,0
621.72,"Tropf","20%","AE0909","W",0,1.72427587,494,1,694.9568627451,1
856.36,"Trübe","40%","AE0909","W",0,0.602059991,430,1,698,1
503.48,"Tstfl","0%","AE0909","CS",0,0,494,0,637.41960784314,0
669.39,"Tuchs","40%","AE0909","W",1,0.301029996,404,1,676.90588235294,1
681.21,"Tücke","40%","AE0909","W",0,0.903089987,425,1,697.98431372549,1
1248.34,"Tusch","40%","AE0909","W",1,0.903089987,410,1,676.90588235294,1
771.58,"Übeln","40%","AE0909","W",0,0.903089987,448,1,711.74901960784,1
692.75,"übers","0%","AE0909","W",0,2.677606953,425,1,668.6862745098,1
1129.59,"Urnen","40%","AE0909","W",0,0.698970004,368,1,663.33333333333,1
569.52,"Utmän","0%","AE0909","PW",0,0,432,0.5,727.36470588235,0
723.7,"Velks","20%","AE0909","PW",0,0,448,0.5,657.11764705882,0
586.71,"Vgdkj","0%","AE0909","CS",0,0,573,0,750.43529411765,0
872.93,"Viert","40%","AE0909","W",1,0.602059991,446,1,595.43529411765,1
1254.2,"Virus","0%","AE0909","W",0,3.029789471,428,1,598.33725490196,1
649.31,"Vmnmn","20%","AE0909","CS",0,0,475,0,744.6862745098,0
507.28,"Vmnst","0%","AE0909","CS",0,0,444,0,684.4,0
529.46,"Vnnvs","20%","AE0909","CS",0,0,415,0,638.65098039216,0
717.46,"Vulku","20%","AE0909","PW",0,0,465,0.5,644.98823529412,0
708.11,"Wanst","20%","AE0909","W",1,1.146128036,372,1,677.79607843137,1
753.95,"Warne","20%","AE0909","W",0,1.255272505,362,1,673.83529411765,1
621.49,"Wbrkt","20%","AE0909","CS",0,0,450,0,705.53725490196,0
509.96,"Weine","0%","AE0909","W",0,2.238046103,379,1,668.8862745098,1
763.16,"Werts","40%","AE0909","W",1,0.301029996,386,1,651.74901960784,1
933.38,"Winke","40%","AE0909","W",1,0.903089987,419,1,688.72941176471,1
866.82,"Winkt","40%","AE0909","W",1,0.602059991,442,1,673.01568627451,1
663.15,"Wkhrk","40%","AE0909","CS",0,0,475,0,734.44705882353,0
540.79,"Wnrtc","0%","AE0909","CS",0,0,397,0,643.63137254902,0
778.05,"Wogen","20%","AE0909","W",1,1.544068044,407,1,737.64705882353,1
641.98,"Wohle","20%","AE0909","W",0,1.740362689,417,1,693.12941176471,1
1116.41,"Worfo","40%","AE0909","PW",1,0,420,0.5,664.77647058824,0
571.28,"Wsrfn","0%","AE0909","CS",0,0,422,0,668.32549019608,0
793.34,"Wusel","40%","AE0909","W",0,0.301029996,423,1,660.5568627451,1
1066.68,"Xerox","40%","AE0909","W",1,0.84509804,390,1,642.66274509804,1
556.3,"Zaren","20%","AE0909","W",0,1.556302501,353,1,653.10588235294,1
846.77,"Zarte","20%","AE0909","W",0,1.113943352,363,1,635.42352941176,1
480.87,"Zehen","0%","AE0909","W",0,2.322219295,357,1,700.17254901961,1
578.42,"Zgtgr","40%","AE0909","CS",0,0,478,0,720.6862745098,0
662.66,"Ziehe","20%","AE0909","W",0,1.568201724,394,1,668.98823529412,1
803.57,"Zlrzn","20%","AE0909","CS",0,0,417,0,613.94117647059,0
604.5,"Znhls","20%","AE0909","CS",0,0,416,0,672.90980392157,0
579.74,"Zorns","20%","AE0909","W",0,1.568201724,367,1,645.66274509804,1
457.33,"Zphnz","0%","AE0909","CS",0,0,415,0,725.45098039216,0
616.83,"Zvhlg","20%","AE0909","CS",0,0,501,0,692.69803921569,0
595.81,"Zwing","20%","AE0909","W",0,1.913813852,476,1,705.81176470588,1
1239.59,"Abort","40%","AE1304","W",1,0.602059991,436,1,677.23921568627,1
633.3,"Abruf","20%","AE1304","W",0,1.477121255,459,1,686.57254901961,1
590.45,"Achse","20%","AE1304","W",0,1.602059991,382,1,694.43529411765,1
451.82,"Achte","0%","AE1304","W",0,2.322219295,395,1,683.21960784314,1
559.17,"Adler","0%","AE1304","W",0,2.225309282,454,1,678.20392156863,1
570.27,"Akten","0%","AE1304","W",0,2.710963119,420,1,696.81568627451,1
547.1,"Alarm","0%","AE1304","W",0,2.832508913,492,1,681.79215686275,1
672.67,"Alben","20%","AE1304","W",0,1.579783597,438,1,699.36862745098,1
594.37,"Algen","20%","AE1304","W",0,1.491361694,462,1,712.50588235294,1
1259.18,"Aller","20%","AE1304","W",0,1.633468456,477,1,621.01568627451,1
497.96,"Alter","0%","AE1304","W",0,3.546912643,446,1,628.06666666667,1
815.75,"Annie","0%","AE1304","W",0,2.561101384,396,1,665.43921568627,1
962.45,"Apoll","40%","AE1304","W",0,0.698970004,524,1,683.92156862745,1
1249.34,"Arges","40%","AE1304","W",1,1,432,1,704.63137254902,1
1971.64,"Argon","40%","AE1304","W",0,0.77815125,444,1,708.05882352941,1
1025.54,"Argus","40%","AE1304","W",1,0.903089987,443,1,696.31764705882,1
469.67,"Armen","0%","AE1304","W",0,2.831869774,436,1,706.61960784314,1
2292.8,"Arroy","40%","AE1304","PW",0,0,479,0.5,653.03529411765,0
495.64,"Asche","0%","AE1304","W",0,2.604226053,387,1,694.43529411765,1
714.64,"Äther","20%","AE1304","W",1,1.414973348,441,1,693.16470588235,1
441.26,"Auges","20%","AE1304","W",0,1.414973348,413,1,720.49019607843,1
523.18,"Autor","0%","AE1304","W",0,2.627365857,409,1,639.47843137255,1
523.11,"Baraf","0%","AE1304","PW",0,0,378,0.5,684.85882352941,0
1824.27,"Baska","40%","AE1304","PW",0,0,360,0.5,725.48235294118,0
543.72,"Bauch","0%","AE1304","W",0,2.898725182,346,1,710.13333333333,1
763.19,"Bavar","0%","AE1304","PW",0,0,371,0.5,660.63921568627,0
1148.03,"Bbnds","20%","AE1304","CS",0,0,383,0,771.66666666667,0
606.93,"Bdngd","20%","AE1304","CS",0,0,438,0,823.72549019608,0
478.95,"Benes","0%","AE1304","PW",1,0,317,0.5,707.79607843137,0
613.4,"Besen","0%","AE1304","W",0,2.049218023,326,1,707.79607843137,1
637.46,"Beten","0%","AE1304","W",0,2.133538908,333,1,696.58039215686,1
786.19,"Bette","20%","AE1304","W",0,1.698970004,343,1,678.89803921569,1
449.63,"Bfngt","0%","AE1304","CS",0,0,430,0,738.05882352941,0
1885.61,"Bicki","40%","AE1304","PW",0,0,438,0.5,657.15294117647,0
696.79,"Birki","20%","AE1304","PW",0,0,446,0.5,647.56470588235,0
449.95,"Bitte","0%","AE1304","W",0,4.222898473,381,1,649.68235294118,1
668.33,"Bitty","0%","AE1304","PW",0,0,460,0.5,663.38431372549,0
653.54,"Bjmrn","40%","AE1304","CS",0,0,477,0,715.27450980392,0
463.64,"Bktln","0%","AE1304","CS",0,0,432,0,693.65882352941,0
895.05,"Bllng","20%","AE1304","CS",0,0,476,0,709.34901960784,0
1201.64,"Blmst","20%","AE1304","CS",0,0,442,0,705.45490196078,0
1546.01,"Bloos","40%","AE1304","PW",0,0,388,0.5,676.98431372549,0
1066.4,"Blxss","40%","AE1304","CS",0,0,397,0,668.82745098039,0
746.45,"Bmrgg","20%","AE1304","CS",0,0,489,0,809.42745098039,0
494.23,"Bnntb","0%","AE1304","CS",0,0,374,0,727.99607843137,0
856.72,"Bölls","20%","AE1304","PW",0,0,433,0.5,676.8,0
785.67,"Börnd","20%","AE1304","PW",0,0,395,0.5,739.04705882353,0
456.91,"Böses","0%","AE1304","W",0,2.418301291,343,1,717.83137254902,1
1278.49,"Boton","40%","AE1304","PW",1,0,349,0.5,690.50196078431,0
763.61,"Brott","0%","AE1304","PW",0,0,388,0.5,651.6862745098,0
512.08,"Brtth","0%","AE1304","CS",0,0,400,0,677.52549019608,0
1114.86,"Buben","20%","AE1304","W",0,1.812913357,351,1,733.42745098039,1
898.72,"Bytes","20%","AE1304","W",1,1.204119983,409,1,703.81568627451,1
1214.02,"Canon","40%","AE1304","W",0,0.698970004,362,1,665.13333333333,1
946.71,"Cello","20%","AE1304","W",0,1.579783597,453,1,615.76078431373,1
362.67,"Chaos","0%","AE1304","W",0,2.84260924,388,1,679.49803921569,1
525.85,"Chips","0%","AE1304","W",1,2.471291711,453,1,695.18823529412,1
594.17,"Cisci","20%","AE1304","PW",0,0,442,0.5,586.81568627451,0
526.06,"Cjmbc","0%","AE1304","CS",0,0,514,0,706.34509803922,0
677.02,"Cörlö","20%","AE1304","PW",0,0,458,0.5,650.39607843137,0
576.48,"Crgbr","20%","AE1304","CS",0,0,474,0,688.01568627451,0
600.54,"Csrpq","20%","AE1304","CS",0,0,469,0,718.69019607843,0
839.85,"Dahin","20%","AE1304","W",0,1.903089987,386,1,690.3137254902,1
1981.92,"Damms","40%","AE1304","W",1,0.698970004,428,1,765.52549019608,1
619.54,"Demut","20%","AE1304","W",0,1.698970004,406,1,708.93333333333,1
476.29,"Dgmlt","0%","AE1304","CS",0,0,501,0,737.06666666667,0
1023.83,"Dinin","40%","AE1304","PW",0,0,410,0.5,640.36078431373,0
468.77,"Dkckk","0%","AE1304","CS",0,0,461,0,739.8,0
921.42,"Dolly","20%","AE1304","W",0,1.995635195,507,1,659.98823529412,1
1900.45,"Doofe","40%","AE1304","W",0,0.954242509,383,1,687.67058823529,1
590.47,"Döösö","0%","AE1304","PW",0,0,401,0.5,739.86274509804,0
1296.41,"Dörms","40%","AE1304","PW",0,0,418,0.5,720.79215686275,0
756.19,"Dpggb","20%","AE1304","CS",0,0,505,0,851.2431372549,0
618,"Dqbgt","20%","AE1304","CS",0,0,470,0,792.43137254902,0
669.89,"Drauf","20%","AE1304","W",1,1.431363764,418,1,661.16862745098,1
1716.19,"Drift","40%","AE1304","W",0,1,448,1,624.64705882353,1
500.04,"Drntd","0%","AE1304","CS",0,0,420,0,691.36078431373,0
741.64,"Dzcht","20%","AE1304","CS",0,0,384,0,670.86274509804,0
722.37,"Eigen","20%","AE1304","W",0,1.230448921,402,1,717.25882352941,1
497.57,"Eisen","0%","AE1304","W",0,2.352182518,361,1,670.17647058824,1
2178.62,"Eises","40%","AE1304","W",1,0.84509804,358,1,663.70980392157,1
688.31,"Elfen","20%","AE1304","W",0,1.851258349,410,1,680.01960784314,1
845.54,"Erhob","40%","AE1304","W",1,0.301029996,393,1,726.9568627451,1
771.9,"Erron","0%","AE1304","PW",0,0,368,0.5,652.50588235294,0
3801.82,"Esche","40%","AE1304","W",0,0.301029996,345,1,705.63921568627,1
895.92,"Estis","40%","AE1304","PW",0,0,376,0.5,647.99607843137,0
547.47,"Faand","0%","AE1304","PW",0,0,372,0.5,704.46274509804,0
601.34,"Fähig","20%","AE1304","W",0,1.113943352,444,1,723.86274509804,1
584.51,"Fange","20%","AE1304","W",0,1.113943352,370,1,712.71764705882,1
608.49,"Faser","20%","AE1304","W",0,1.301029996,353,1,639.49411764706,1
516.85,"Fbrvj","20%","AE1304","CS",0,0,499,0,637.25490196078,0
518.26,"Feind","0%","AE1304","W",0,3.151982395,402,1,675.43529411765,1
817.46,"Fgnkt","40%","AE1304","CS",0,0,436,0,716.94117647059,0
567.84,"Fhßzn","0%","AE1304","CS",0,0,407,0,712.41176470588,0
794.94,"Finne","40%","AE1304","W",1,0.602059991,366,1,642.98039215686,1
2620.71,"Flaßo","40%","AE1304","PW",0,0,439,0.5,678.23921568627,0
1162.99,"Fleem","40%","AE1304","PW",0,0,441,0.5,683.6,0
1256.38,"Flnll","40%","AE1304","CS",0,0,494,0,601.93333333333,0
592.71,"Flxqr","20%","AE1304","CS",0,0,467,0,652.8431372549,0
1673.09,"Fnllt","40%","AE1304","CS",0,0,449,0,608.98431372549,0
497.19,"Fraat","0%","AE1304","PW",0,0,377,0.5,628.18431372549,0
570.14,"Frage","0%","AE1304","W",0,3.741466762,401,1,686.57647058824,1
583.68,"Frzhq","0%","AE1304","CS",0,0,426,0,691.65098039216,0
972.42,"Fünft","40%","AE1304","W",0,0.301029996,409,1,664.63137254902,1
668.06,"Funke","20%","AE1304","W",0,1.579783597,368,1,681.7568627451,1
985.22,"Garda","40%","AE1304","PW",0,0,393,0.5,704.79215686275,0
887.01,"Gäsäs","20%","AE1304","PW",0,0,381,0.5,724.60392156863,0
493.02,"Gehst","0%","AE1304","W",0,2.73239376,385,1,697.31764705882,1
866.66,"Geile","20%","AE1304","W",0,1.505149978,420,1,642.74901960784,1
678.77,"Georg","20%","AE1304","W",0,1.785329835,431,1,710.10196078431,1
982.06,"Geren","40%","AE1304","PW",0,0,363,0.5,672.52549019608,0
834.22,"Gifte","20%","AE1304","W",0,1.579783597,434,1,648.69411764706,1
629.02,"Glanz","0%","AE1304","W",0,2.181843588,415,1,657.34509803922,1
3698.12,"Glott","40%","AE1304","PW",1,0,445,0.5,637.49803921569,0
719.43,"Gmbpg","20%","AE1304","CS",0,0,522,0,846.63921568627,0
524.59,"Gnodo","0%","AE1304","PW",0,0,402,0.5,725.0431372549,0
479.67,"Gockt","0%","AE1304","PW",1,0,412,0.5,681.23529411765,0
869.99,"Goten","20%","AE1304","W",1,1.342422681,370,1,677.94509803922,1
553.84,"Grace","0%","AE1304","W",1,2.567026366,374,1,655.87843137255,1
2010.55,"Gräme","40%","AE1304","W",0,0.602059991,431,1,728.09803921569,1
819.93,"Grell","40%","AE1304","W",0,0.301029996,489,1,625.02745098039,1
744.69,"Grenu","20%","AE1304","PW",0,0,394,0.5,664.21176470588,0
783.18,"Groll","20%","AE1304","W",0,1.944482672,492,1,621.98823529412,1
633.52,"Grsbt","20%","AE1304","CS",0,0,423,0,679.79215686275,0
455.6,"Grube","0%","AE1304","W",0,2.089905111,398,1,691.69019607843,1
1939.12,"Gryvs","40%","AE1304","CS",0,0,480,0,654.43529411765,0
969.44,"Gstcn","40%","AE1304","CS",1,0,381,0,661.90196078431,0
507.8,"Guhst","0%","AE1304","PW",0,0,394,0.5,689.00392156863,0
994.41,"Gvsdn","40%","AE1304","CS",0,0,432,0,701.29803921569,0
438.64,"Haare","0%","AE1304","W",0,3.195068996,330,1,684.74901960784,1
635.67,"Hades","20%","AE1304","W",1,1.785329835,342,1,738.94117647059,1
897.67,"Hamed","40%","AE1304","W",1,0.301029996,396,1,781.54509803922,1
537.18,"Hängt","0%","AE1304","W",0,2.178976947,392,1,757.38431372549,1
714,"Harta","20%","AE1304","PW",0,0,348,0.5,669.03529411765,0
530.51,"Hauch","0%","AE1304","W",0,2.071882007,344,1,708.91764705882,1
866.17,"Heber","40%","AE1304","W",1,0.301029996,358,1,714.38431372549,1
801.29,"Hecht","20%","AE1304","W",0,1.505149978,357,1,701.61176470588,1
584.26,"Hefen","20%","AE1304","PW",1,0,354,0.5,709.97254901961,0
1934.35,"Heizt","40%","AE1304","W",1,0.477121255,365,1,647.6862745098,1
1074.48,"Helga","20%","AE1304","W",1,1.556302501,411,1,728.83529411765,1
882.16,"Hemmt","40%","AE1304","W",1,0.477121255,426,1,768.65882352941,1
1391.62,"Hesst","20%","AE1304","PW",0,0,344,0.5,684.4,0
872.34,"Hifin","20%","AE1304","PW",0,0,428,0.5,651.54117647059,0
1436.44,"Hiiri","20%","AE1304","PW",0,0,446,0.5,597.29019607843,0
2315.21,"Hillt","40%","AE1304","PW",0,0,463,0.5,618.65098039216,0
949.46,"Hinab","40%","AE1304","W",1,0.602059991,383,1,711.21568627451,1
558.22,"Hktzg","0%","AE1304","CS",0,0,434,0,739.32941176471,0
639.7,"Hoffe","0%","AE1304","W",0,2.123851641,394,1,703.85882352941,1
1228.28,"Holde","40%","AE1304","W",0,0.77815125,391,1,717.72941176471,1
497.68,"Hordo","0%","AE1304","PW",0,0,375,0.5,713.28235294118,0
632.84,"Hörst","0%","AE1304","W",0,3.079181246,372,1,681.22745098039,1
438,"Hqkßq","0%","AE1304","CS",0,0,491,0,847.34901960784,0
710.17,"Hsttz","0%","AE1304","CS",0,0,364,0,656.69019607843,0
590.83,"Hubun","0%","AE1304","PW",0,0,360,0.5,723.89803921569,0
861.81,"Hupen","0%","AE1304","W",0,2.10720997,367,1,744.53725490196,1
878.19,"Igeln","40%","AE1304","W",1,0.477121255,483,1,662.62352941177,1
651.71,"Immer","0%","AE1304","W",0,3.362293938,490,1,691.92549019608,1
508.78,"Insel","0%","AE1304","W",0,3.300812794,442,1,615.54117647059,1
827.93,"Isaak","20%","AE1304","W",0,1.204119983,424,1,655.99215686275,1
669.94,"Islam","20%","AE1304","W",0,1.939519253,482,1,651.58431372549,1
497.97,"Japan","0%","AE1304","W",0,2.803457116,413,1,694.76862745098,1
1638.47,"Jatan","40%","AE1304","PW",0,0,386,0.5,637.28235294118,0
575.54,"Jdggr","0%","AE1304","CS",0,0,517,0,746.63529411765,0
1219.19,"Jegst","40%","AE1304","PW",0,0,436,0.5,673.58823529412,0
580,"Jones","0%","AE1304","W",0,2.957607287,374,1,645.64705882353,1
546.94,"Jötzt","0%","AE1304","PW",1,0,421,0.5,619.79607843137,0
615.46,"Jrgll","20%","AE1304","CS",0,0,551,0,624.09803921569,0
716.15,"Jüdin","20%","AE1304","W",0,1.602059991,457,1,669.61568627451,1
914.59,"Juwel","20%","AE1304","W",0,1.770852012,476,1,635.20784313725,1
1505.88,"Kadis","40%","AE1304","W",1,0.301029996,390,1,697.21568627451,1
1786.49,"Kafka","40%","AE1304","W",1,0.903089987,400,1,715.14901960784,1
1149.08,"Kämme","40%","AE1304","W",1,0.954242509,426,1,791.29803921569,1
590.28,"Karat","20%","AE1304","W",0,1.672097858,357,1,656.52549019608,1
656.1,"Kauft","20%","AE1304","W",0,1.903089987,386,1,671.37254901961,1
1432.41,"Kccst","40%","AE1304","CS",0,0,363,0,647.21960784314,0
651.89,"Kemet","20%","AE1304","PW",0,0,387,0.5,718.99215686275,0
672.74,"Keppe","20%","AE1304","PW",0,0,404,0.5,780.14509803922,0
795.43,"Kfhrt","20%","AE1304","CS",0,0,428,0,678.40784313725,0
513.75,"Kfnnt","0%","AE1304","CS",0,0,396,0,683.71764705882,0
1507.68,"Khans","40%","AE1304","W",1,0.698970004,361,1,716.77647058824,1
515.33,"Kiksi","0%","AE1304","PW",0,0,444,0.5,653.5137254902,0
1102.63,"Kimme","40%","AE1304","W",1,0.477121255,452,1,742.64705882353,1
1371.71,"Klcmm","40%","AE1304","CS",0,0,490,0,734.5137254902,0
1658.18,"Klebe","40%","AE1304","W",1,0.477121255,404,1,703.28235294118,1
671.92,"Klima","20%","AE1304","W",0,1.995635195,462,1,682.63137254902,1
524.68,"Klmpl","0%","AE1304","CS",0,0,532,0,730.94901960784,0
1574.99,"Knllx","40%","AE1304","CS",0,0,455,0,643.30196078431,0
1096.68,"Knnns","20%","AE1304","CS",1,0,344,0,698.00784313725,0
1030.56,"Knote","40%","AE1304","W",1,0.477121255,356,1,679.81568627451,1
559.21,"Kohlo","0%","AE1304","PW",0,0,406,0.5,690.5568627451,0
1017.67,"Köhns","40%","AE1304","PW",0,0,369,0.5,733.37254901961,0
509.8,"Komme","0%","AE1304","W",0,2.494154594,422,1,768.82352941176,1
1004.08,"Kömst","40%","AE1304","PW",0,0,416,0.5,730.99607843137,0
543.28,"König","0%","AE1304","W",0,3.448087667,436,1,728.43921568627,1
497.52,"Könnt","0%","AE1304","W",0,2.674861141,369,1,701.32549019608,1
579.35,"Köpfe","0%","AE1304","W",0,2.662757832,422,1,753.76862745098,1
2048.82,"Krana","40%","AE1304","PW",0,0,364,0.5,674.20784313725,0
896.25,"Krönt","40%","AE1304","W",1,0.477121255,396,1,675.18431372549,1
773.86,"Krvmj","40%","AE1304","CS",0,0,522,0,674.25490196078,0
1118.74,"Kufen","40%","AE1304","W",1,0.698970004,374,1,689.14901960784,1
487.62,"Kunst","0%","AE1304","W",0,2.850646235,358,1,670.0431372549,1
1181.82,"Kurde","40%","AE1304","W",1,0.77815125,374,1,698.53725490196,1
2027.98,"Kvnns","40%","AE1304","CS",0,0,376,0,670.7137254902,0
676.75,"Kzchm","20%","AE1304","CS",0,0,416,0,726.42745098039,0
491.87,"Kzsts","0%","AE1304","CS",0,0,363,0,655.39607843137,0
812.12,"Lädst","20%","AE1304","W",0,1.176091259,417,1,693.01568627451,1
1482.56,"Lähmt","40%","AE1304","W",0,0.477121255,446,1,723.99607843137,1
495.89,"Ländä","0%","AE1304","PW",0,0,415,0.5,734.63137254902,0
479.5,"Laser","0%","AE1304","W",0,2.017033339,378,1,630.60392156863,1
1230.89,"Lbbst","40%","AE1304","CS",0,0,432,0,698.05098039216,0
800.57,"Lbstj","40%","AE1304","CS",0,0,499,0,657.65098039216,0
1534.75,"Lczrs","40%","AE1304","CS",0,0,388,0,599.61960784314,0
662.49,"Leber","0%","AE1304","W",0,2.532754379,397,1,664.6431372549,1
863.77,"Lebte","40%","AE1304","W",0,0.77815125,390,1,673.10196078431,1
1795.86,"Lecke","40%","AE1304","W",1,0.602059991,389,1,664.62745098039,1
867.77,"Ledig","40%","AE1304","W",0,0.698970004,472,1,707.16078431373,1
1368.84,"Leger","40%","AE1304","W",1,0.903089987,420,1,677.78039215686,1
503.23,"Leise","0%","AE1304","W",0,2.086359831,383,1,625.65490196078,1
513.25,"Lesen","0%","AE1304","W",0,2.63748973,363,1,656.83921568627,1
476.37,"Lfdys","0%","AE1304","CS",0,0,505,0,701.89019607843,0
829.36,"Liebt","20%","AE1304","W",0,1.919078092,437,1,643.8862745098,1
1085.27,"Lingt","40%","AE1304","PW",0,0,458,0.5,658.99215686275,0
500.83,"Links","0%","AE1304","W",0,2.660865478,430,1,647.46666666667,1
619.78,"Liter","0%","AE1304","W",0,2.305351369,425,1,590.26666666667,1
1984.96,"Lltst","40%","AE1304","CS",0,0,446,0,600.67843137255,0
977.97,"Lmgtn","40%","AE1304","CS",0,0,480,0,726.3137254902,0
533.79,"Lmsst","0%","AE1304","CS",0,0,438,0,672.76470588235,0
1434.56,"Lnbbn","40%","AE1304","CS",0,0,416,0,722.2,0
843.36,"Lntkl","40%","AE1304","CS",0,0,473,0,642.70196078431,0
1096.74,"Lödön","40%","AE1304","PW",0,0,427,0.5,728.76470588235,0
2116.65,"Logge","40%","AE1304","W",0,0.301029996,450,1,741.49803921569,1
750.42,"Loggt","40%","AE1304","W",0,0.301029996,473,1,725.78431372549,1
909.72,"Logis","40%","AE1304","W",1,0.954242509,444,1,665.2,1
1034.84,"Looto","20%","AE1304","PW",0,0,395,0.5,634.53725490196,0
480.58,"Ltbst","0%","AE1304","CS",0,0,428,0,652.89019607843,0
799.64,"Luckt","20%","AE1304","PW",0,0,421,0.5,640.6,0
1741.93,"Lundi","40%","AE1304","PW",0,0,437,0.5,658.23137254902,0
705.31,"Lzyql","20%","AE1304","CS",0,0,534,0,675.07058823529,0
574.52,"Mails","20%","AE1304","W",0,1.51851394,443,1,658.19215686274,1
1530.55,"Manch","20%","AE1304","W",0,1.146128036,389,1,724.85490196078,1
878.91,"Manie","20%","AE1304","W",0,1.447158031,390,1,687.42352941176,1
516.16,"Meile","0%","AE1304","W",0,2.336459734,436,1,662.78431372549,1
1211.18,"Mercs","40%","AE1304","PW",0,0,384,0.5,671.50980392157,0
837.13,"Mftxt","40%","AE1304","CS",0,0,464,0,672.49411764706,0
1145.32,"Micks","40%","AE1304","W",1,0.477121255,444,1,686.30980392157,1
557.38,"Miete","0%","AE1304","W",0,2.648360011,418,1,669.83529411765,1
