"Word","FREQcount","CDcount","FREQlow","CDlow","FREQlemma","SUBTLEXWF","Lg10WF","SUBTLEXCD","Lg10CD","nl","oPE","Npix","OLD20","CN","Freq"
"shall",10,4,9,3,10,0.2287,1.0414,0.0496,0.699,5,591.665239350606,777.007843137255,1.9,2,0.699
"2-0-9",10,3,10,3,10,0.2287,1.0414,0.0372,0.6021,5,750.253973495238,646.847058823529,2.95,0,0.6021
"boeuf",10,9,5,4,10,0.2287,1.0414,0.1115,1,5,521.808936702793,829.941176470588,2,0,1
"we'll",10,7,6,4,10,0.2287,1.0414,0.0867,0.9031,5,687.92838388411,634.611764705882,2.15,0,0.9031
"voors",10,4,10,4,10,0.2287,1.0414,0.0496,0.699,5,505.311199282791,737.043137254902,1.9,1,0.699
"11uur",10,4,10,4,10,0.2287,1.0414,0.0496,0.699,5,588.570297978857,685.090196078431,2.7,0,0.699
"116th",10,4,10,4,10,0.2287,1.0414,0.0496,0.699,5,644.375355719472,758.525490196078,2.4,1,0.699
"dente",10,6,6,5,10,0.2287,1.0414,0.0743,0.8451,5,490.171602801374,833.21568627451,2,0,0.8451
"whist",10,7,7,5,10,0.2287,1.0414,0.0867,0.9031,5,570.323200099415,796.039215686274,1.95,0,0.9031
"cheer",10,6,9,5,10,0.2287,1.0414,0.0743,0.8451,5,486.198341899005,788.905882352941,1.95,1,0.8451
"canon",10,8,7,6,10,0.2287,1.0414,0.0991,0.9542,5,449.612844069271,792.603921568627,1.75,2,0.9542
"vijf.",10,6,10,6,10,0.2287,1.0414,0.0743,0.8451,5,706.357180518201,599.066666666667,2.25,0,0.8451
"snuff",10,6,10,6,10,0.2287,1.0414,0.0743,0.8451,5,549.111685706424,793.380392156863,2.2,0,0.8451
"proxy",10,8,7,7,10,0.2287,1.0414,0.0991,0.9542,5,610.878699438127,833.988235294118,2.45,0,0.9542
"acht.",10,9,8,7,10,0.2287,1.0414,0.1115,1,5,548.766495353235,671.423529411765,1.8,1,1
"volge",10,8,9,7,10,0.2287,1.0414,0.0991,0.9542,5,593.565472798445,799.207843137255,1.9,1,0.9542
"polls",10,7,10,7,10,0.2287,1.0414,0.0867,0.9031,5,597.545925314444,796.898039215686,1.85,3,0.9031
"ofwat",10,7,10,7,10,0.2287,1.0414,0.0867,0.9031,5,569.491655349328,804.670588235294,2.5,1,0.9031
"19:30",10,7,10,7,10,0.2287,1.0414,0.0867,0.9031,5,745.102741902556,709.509803921569,1.65,7,0.9031
"mam's",10,10,8,8,10,0.2287,1.0414,0.1239,1.0414,5,613.818787668983,761.866666666667,1.65,6,1.0414
"sjoel",10,8,10,8,10,0.2287,1.0414,0.0991,0.9542,5,611.920059649029,758.764705882353,2,0,0.9542
"pièce",10,10,9,9,10,0.2287,1.0414,0.1239,1.0414,5,533.567461099424,827.811764705882,2.25,0,1.0414
"gesis",10,10,9,9,10,0.2287,1.0414,0.1239,1.0414,5,515.486242554966,815.058823529412,2,0,1.0414
"lease",10,9,10,9,10,0.2287,1.0414,0.1115,1,5,496.658807551993,774.960784313726,1.8,4,1
"koud.",10,9,10,9,10,0.2287,1.0414,0.1115,1,5,574.26611633336,733.525490196078,1.9,1,1
"ditje",10,9,10,9,10,0.2287,1.0414,0.1115,1,5,618.774934980783,782.96862745098,1.65,6,1
"12:30",10,9,10,9,10,0.2287,1.0414,0.1115,1,5,741.153960180722,703.058823529412,1.65,6,1
"wilen",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,580.485610559298,765.945098039216,1.9,1,1.0414
"voet.",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,559.791530192883,625.490196078431,1.85,2,1.0414
"stuk.",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,577.521119484462,669.596078431373,2,0,1.0414
"sjans",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,539.000305346221,787.976470588235,1.8,3,1.0414
"schut",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,499.106338597005,784.529411764706,1.85,1,1.0414
"reet.",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,530.755959133314,629.807843137255,1.8,4,1.0414
"onpas",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,496.142083632909,854.847058823529,2.4,0,1.0414
"knul.",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,597.243139030171,668.498039215686,2.3,0,1.0414
"conto",10,10,10,10,10,0.2287,1.0414,0.1239,1.0414,5,482.127615192749,767.396078431373,1.95,1,1.0414
"g-man",10,6,0,0,11,0.2287,1.0414,0.0743,0.8451,5,607.144987972554,804.721568627451,1.85,3,0.8451
"suv's",10,8,0,0,11,0.2287,1.0414,0.0991,0.9542,5,561.011532145678,620.054901960784,2.1,0,0.9542
"sambo",10,8,1,1,11,0.2287,1.0414,0.0991,0.9542,5,531.013300313334,884.890196078431,1.85,3,0.9542
"remix",10,9,10,9,11,0.2287,1.0414,0.1115,1,5,559.242535438802,779.172549019608,2.15,1,1
"rob's",10,10,0,0,12,0.2287,1.0414,0.1239,1.0414,5,570.613921657391,670.76862745098,1.85,2,1.0414
"ioopt",10,10,1,1,12,0.2287,1.0414,0.1239,1.0414,5,567.956967485953,799.137254901961,1.85,2,1.0414
"fakir",10,8,6,6,12,0.2287,1.0414,0.0991,0.9542,5,571.24905955139,768.439215686275,1.85,3,0.9542
"casus",10,8,8,7,12,0.2287,1.0414,0.0991,0.9542,5,442.580495122448,770.760784313725,1.9,2,0.9542
"zedig",10,8,10,8,12,0.2287,1.0414,0.0991,0.9542,5,565.896677584569,848.396078431373,2.1,1,0.9542
"echie",10,8,10,8,12,0.2287,1.0414,0.0991,0.9542,5,497.789579172547,782.352941176471,2.35,0,0.9542
"ovale",10,7,6,6,13,0.2287,1.0414,0.0867,0.9031,5,542.394780709929,746.694117647059,2,0,0.9031
"palet",10,8,10,8,13,0.2287,1.0414,0.0991,0.9542,5,551.477391065072,813.552941176471,1.7,3,0.9542
"zweem",10,10,9,9,13,0.2287,1.0414,0.1239,1.0414,5,553.828661713667,853.952941176471,1.95,1,1.0414
"forks",10,1,0,0,14,0.2287,1.0414,0.0124,0.301,5,544.521174517792,795.152941176471,1.8,3,0.301
"pylon",10,6,10,6,14,0.2287,1.0414,0.0743,0.8451,5,639.75246540445,849.219607843137,1.9,1,0.8451
"llene",10,6,10,6,14,0.2287,1.0414,0.0743,0.8451,5,568.971837136846,754.203921568627,1.85,2,0.8451
"lngen",10,2,10,2,17,0.2287,1.0414,0.0248,0.4771,5,566.908035753912,837.717647058824,1.75,2,0.4771
"rooms",10,10,4,4,18,0.2287,1.0414,0.1239,1.0414,5,522.09915230918,815.282352941176,1.8,3,1.0414
"nipte",10,9,9,8,22,0.2287,1.0414,0.1115,1,5,545.304034298192,807.329411764706,1.9,1,1
"ophad",10,10,10,10,24,0.2287,1.0414,0.1239,1.0414,5,565.787029886649,928.996078431373,2.2,0,1.0414
"matte",10,9,10,9,27,0.2287,1.0414,0.1115,1,5,523.479592398299,817.498039215686,1.55,5,1
"maant",10,9,9,8,32,0.2287,1.0414,0.1115,1,5,507.125884305737,840.062745098039,1.9,1,1
"suist",10,10,10,10,32,0.2287,1.0414,0.1239,1.0414,5,504.985875961974,733.074509803922,1.55,4,1.0414
"grapt",10,9,10,9,35,0.2287,1.0414,0.1115,1,5,591.593044497111,865.780392156863,1.75,2,1
"kezen",10,7,9,6,37,0.2287,1.0414,0.0867,0.9031,5,467.596848898002,814.6,1.75,4,0.9031
"besje",10,10,10,10,41,0.2287,1.0414,0.1239,1.0414,5,541.560074206233,825.796078431373,1.75,4,1.0414
"ketst",10,10,8,8,44,0.2287,1.0414,0.1239,1.0414,5,512.12533397243,789.388235294118,1.95,0,1.0414
"ogers",10,2,6,1,48,0.2287,1.0414,0.0248,0.4771,5,523.369797353074,823.4,1.95,0,0.4771
"tubes",10,9,9,9,49,0.2287,1.0414,0.1115,1,5,491.122974640286,809.878431372549,1.85,2,1
"showt",10,9,10,9,63,0.2287,1.0414,0.1115,1,5,550.597319344216,828.329411764706,1.9,2,1
"giert",10,9,10,9,63,0.2287,1.0414,0.1115,1,5,570.367711412315,777.027450980392,1.8,2,1
"mazel",10,7,0,0,66,0.2287,1.0414,0.0867,0.9031,5,547.389953754249,808.423529411765,2,0,0.9031
"beats",10,7,10,7,76,0.2287,1.0414,0.0867,0.9031,5,469.567406066093,820.835294117647,1.6,5,0.9031
"baadt",10,9,10,9,76,0.2287,1.0414,0.1115,1,5,507.649022270746,870.039215686274,1.9,1,1
"wuift",10,10,10,10,77,0.2287,1.0414,0.1239,1.0414,5,591.663384194783,761.423529411765,2,0,1.0414
"kerft",10,9,9,8,96,0.2287,1.0414,0.1115,1,5,548.522042624203,783.713725490196,1.9,1,1
"blaar",10,9,10,9,101,0.2287,1.0414,0.1115,1,5,539.531179932362,789.596078431373,1.85,2,1
"halls",10,8,0,0,103,0.2287,1.0414,0.0991,0.9542,5,555.789779777913,777.007843137255,1.8,3,0.9542
"fiere",10,10,10,10,103,0.2287,1.0414,0.1239,1.0414,5,542.559401379384,741.643137254902,1.8,2,1.0414
"blonk",10,10,9,9,139,0.2287,1.0414,0.1239,1.0414,5,577.038028031493,841.6,1.9,1,1.0414
"putte",10,8,10,8,144,0.2287,1.0414,0.0991,0.9542,5,530.830481364117,811.03137254902,1.85,2,0.9542
"takes",10,9,10,9,144,0.2287,1.0414,0.1115,1,5,485.391073948819,809.047058823529,1.55,8,1
"krast",10,7,10,7,147,0.2287,1.0414,0.0867,0.9031,5,520.623458401016,780.666666666667,1.8,3,0.9031
"klooi",10,10,5,5,170,0.2287,1.0414,0.1239,1.0414,5,591.126544705704,763.678431372549,1.9,0,1.0414
"cycli",10,7,9,6,176,0.2287,1.0414,0.0867,0.9031,5,633.389527689754,727.537254901961,2.65,1,0.9031
"blust",10,10,9,9,187,0.2287,1.0414,0.1239,1.0414,5,553.945792169289,782.929411764706,1.75,3,1.0414
"meden",10,10,7,7,188,0.2287,1.0414,0.1239,1.0414,5,522.243506510798,899.913725490196,1.9,2,1.0414
"oenen",10,10,10,10,194,0.2287,1.0414,0.1239,1.0414,5,442.24495868062,808.364705882353,1.85,1,1.0414
"opzeg",10,8,10,8,209,0.2287,1.0414,0.0991,0.9542,5,559.132589495735,889.733333333333,1.85,2,0.9542
"bowlt",10,8,10,8,217,0.2287,1.0414,0.0991,0.9542,5,591.373097577646,814.254901960784,1.9,1,0.9542
"37ste",10,7,10,7,295,0.2287,1.0414,0.0867,0.9031,5,626.559648141737,731.223529411765,1.75,5,0.9031
"doopt",10,9,10,9,313,0.2287,1.0414,0.1115,1,5,562.468553777328,877.698039215686,1.7,6,1
"afzeg",10,10,10,10,485,0.2287,1.0414,0.1239,1.0414,5,552.538220648151,840.607843137255,2.45,1,1.0414
"inpak",10,10,10,10,964,0.2287,1.0414,0.1239,1.0414,5,575.895612423331,852.639215686274,1.95,0,1.0414
"opkom",10,10,10,10,981,0.2287,1.0414,0.1239,1.0414,5,612.183656876059,926.419607843137,2.25,1,1.0414
"roses",10,8,0,0,1156,0.2287,1.0414,0.0991,0.9542,5,455.692179053604,765.309803921569,1.85,3,0.9542
"kerke",10,4,10,4,3497,0.2287,1.0414,0.0496,0.699,5,519.330716587223,828.117647058824,1.9,2,0.699
"weeks",10,8,2,2,16784,0.2287,1.0414,0.0991,0.9542,5,515.636579412208,846.141176470588,1.85,3,0.9542
"venna",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,474.306938637836,782.098039215686,1.85,3,0.301
"vargo",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,552.749978252958,798.921568627451,1.85,2,0.301
"tonda",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,499.896524911458,831.717647058824,1.9,2,0.301
"sydne",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,568.806371439476,865.333333333333,2.5,0,0.301
"secco",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,453.834853851001,764.309803921569,2.4,0,0.301
"runar",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,483.252283439406,742.674509803922,2,0,0.301
"rudge",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,556.878610674691,864.290196078431,1.8,4,0.301
"rucio",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,510.26656370108,712.521568627451,2.1,1,0.301
"roope",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,520.461781127118,824.203921568627,1.95,1,0.301
"roone",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,471.53554886871,774.435294117647,1.85,3,0.301
"ronni",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,507.998828322637,745.050980392157,1.9,1,0.301
"ronna",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,464.989767351032,781.129411764706,1.9,2,0.301
"rifki",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,620.930492903364,732.360784313726,1.9,2,0.301
"renko",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,504.171080872367,802.729411764706,1.95,1,0.301
"rejas",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,536.173475709885,761.121568627451,1.9,2,0.301
"pardo",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,537.09648052974,871.619607843137,1.85,3,0.301
"ourro",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,499.662769951801,733.337254901961,2.45,0,0.301
"nakir",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,522.08674140548,771.58431372549,1.75,5,0.301
"matèo",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,523.107307893732,855.149019607843,2,0,0.301
"liviu",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,612.870584684757,668.513725490196,2.45,0,0.301
"liepa",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,590.225013536424,797.133333333333,2,0,0.301
"leïla",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,590.456231637064,723.96862745098,2.15,0,0.301
"kyoji",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,695.315310805173,798.898039215686,2.5,0,0.301
"klitz",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,592.178011521494,731.298039215686,1.95,1,0.301
"kinnu",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,519.652063306083,791.913725490196,2,0,0.301
"gudin",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,571.781451992295,860.643137254902,2,0,0.301
"fusun",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,509.47214692124,783.807843137255,2.45,0,0.301
"ferit",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,552.033731881164,723.129411764706,2,0,0.301
"enico",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,492.40985096619,753.619607843137,1.95,0,0.301
"ehdan",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,509.504030747654,881.870588235294,2.55,0,0.301
"dubey",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,579.427456306198,894.486274509804,1.85,1,0.301
"crete",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,488.993852244384,741.396078431373,1.9,2,0.301
"carpy",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,576.09249327617,831.764705882353,1.8,2,0.301
"bluhm",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,615.584532083544,883.054901960784,2.4,0,0.301
"biasi",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,537.527789169085,769.482352941176,2,0,0.301
"bakel",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,554.93239954198,842.482352941176,1.8,4,0.301
"auger",11,1,0,0,11,0.2515,1.0792,0.0124,0.301,5,520.537746651399,821.807843137255,1.85,3,0.301
"yukie",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,590.604132825606,804.137254901961,1.95,1,0.4771
"vasko",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,522.296464552321,794.862745098039,2,0,0.4771
"vadas",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,501.182384008379,816.627450980392,1.95,1,0.4771
"shand",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,514.892104492317,877.439215686275,1.8,2,0.4771
"sandi",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,511.510293895738,813.509803921569,1.7,5,0.4771
"rahul",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,547.406699864192,770.196078431373,2.3,0,0.4771
"piter",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,556.509278442024,776.043137254902,1.95,1,0.4771
"patna",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,499.149449222876,844.552941176471,1.95,0,0.4771
"ozark",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,512.985730389938,781.81568627451,2.4,0,0.4771
"ootah",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,495.702397500421,811.537254901961,2.35,0,0.4771
"odete",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,502.422867236528,827.666666666667,2.3,0,0.4771
"miggs",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,636.870716054642,921.333333333333,1.75,4,0.4771
"mehta",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,525.863217319522,865.007843137255,2,0,0.4771
"meena",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,485.243760374226,857.43137254902,1.8,3,0.4771
"lhamo",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,596.837110217559,853.929411764706,1.95,1,0.4771
"joppa",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,636.386250543676,896.639215686274,2.05,3,0.4771
"harms",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,513.737274429917,850.709803921569,1.8,3,0.4771
"hamed",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,538.397463140983,927.149019607843,1.9,2,0.4771
"fromm",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,642.037694280972,869.411764705882,2,0,0.4771
"essie",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,477.558646890173,761.4,1.9,1,0.4771
"ehren",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,484.956704746181,808.717647058824,2,0,0.4771
"corez",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,463.180988647156,738.113725490196,1.95,1,0.4771
"borca",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,479.942621539335,795.850980392157,1.9,1,0.4771
"alcoa",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,514.697210165188,760.988235294118,2.25,0,0.4771
"aitch",11,2,0,0,11,0.2515,1.0792,0.0248,0.4771,5,528.050628888948,764.98431372549,1.85,3,0.4771
"uncas",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,449.796254182976,778.098039215686,2.5,0,0.6021
"uhura",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,497.0195758883,787.333333333333,2.25,1,0.6021
"tonio",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,508.904955662663,749.36862745098,1.95,1,0.6021
"royer",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,553.192265154138,763.827450980392,1.65,6,0.6021
"pixie",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,568.530088142092,777.109803921569,2.35,0,0.6021
"nizar",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,495.22410992464,726.780392156863,2.15,0,0.6021
"nanna",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,435.134645256925,816.203921568627,1.85,3,0.6021
"nagle",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,543.443510061335,835.956862745098,2,0,0.6021
"mundt",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,555.453618441491,871.588235294118,1.9,2,0.6021
"minty",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,620.201560461215,820.874509803922,1.85,3,0.6021
"m._de",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,709.694044861041,670.439215686275,2.4,1,0.6021
"losey",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,576.641676208736,789.207843137255,1.9,2,0.6021
"krieg",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,584.814857224012,821.192156862745,1.95,1,0.6021
"jamey",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,644.212141062853,860.152941176471,1.95,1,0.6021
"bieke",11,3,0,0,11,0.2515,1.0792,0.0372,0.6021,5,533.175220799048,833.352941176471,1.9,1,0.6021
"wyman",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,630.123965240238,895.18431372549,1.9,2,0.699
"witch",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,572.464536344189,783.564705882353,1.75,3,0.699
"windu",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,565.346140121961,826.709803921569,1.9,2,0.699
"tildy",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,661.383387035212,786.462745098039,1.9,2,0.699
"slava",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,540.812549374661,746.050980392157,2,0,0.699
"rawls",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,551.392696544439,766.305882352941,2,0,0.699
"nîmes",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,528.761636442716,825.733333333333,2.35,1,0.699
"nessa",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,436.142316193113,800.38431372549,1.95,1,0.699
"endor",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,510.975101856043,820.705882352941,1.85,1,0.699
"elrod",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,571.317899146983,790.850980392157,2.05,0,0.699
"capra",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,505.050288037352,814.874509803922,1.95,1,0.699
"bjorn",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,591.400960420383,802.109803921569,2,0,0.699
"aline",11,4,0,0,11,0.2515,1.0792,0.0496,0.699,5,539.471917911574,747.364705882353,1.6,4,0.699
"utter",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,514.315839835256,729.976470588235,1.85,0,0.7782
"taryn",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,554.127700405649,780.388235294118,1.9,2,0.7782
"sense",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,437.780608739647,799.239215686275,1.95,1,0.7782
"sabra",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,483.805251244907,812.113725490196,1.85,3,0.7782
"rojas",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,546.032675596268,758.478431372549,1.85,3,0.7782
"maura",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,506.220042783976,817.478431372549,2,0,0.7782
"hiram",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,567.186747618921,820.207843137255,1.95,1,0.7782
"dwyer",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,618.801945694529,858.196078431373,2,0,0.7782
"davie",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,531.628555197543,784.980392156863,2,0,0.7782
"daves",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,494.38345982123,815.482352941176,1.65,5,0.7782
"bogie",11,5,0,0,11,0.2515,1.0792,0.062,0.7782,5,549.831667243629,858.717647058824,1.7,3,0.7782
"traff",11,6,0,0,11,0.2515,1.0792,0.0743,0.8451,5,582.133624477405,758.96862745098,1.95,1,0.8451
"quint",11,6,0,0,11,0.2515,1.0792,0.0743,0.8451,5,554.206099823361,796.909803921569,1.8,4,0.8451
"isaak",11,6,0,0,11,0.2515,1.0792,0.0743,0.8451,5,523.457687357424,793.772549019608,1.9,1,0.8451
"eva's",11,6,0,0,11,0.2515,1.0792,0.0743,0.8451,5,560.749379987395,635.443137254902,1.9,2,0.8451
"shore",11,7,0,0,11,0.2515,1.0792,0.0867,0.9031,5,495.635111264968,798.737254901961,1.85,1,0.9031
"riyad",11,7,0,0,11,0.2515,1.0792,0.0867,0.9031,5,611.954719995739,804.690196078431,2.25,1,0.9031
"phill",11,7,0,0,11,0.2515,1.0792,0.0867,0.9031,5,666.711076789249,798.035294117647,1.9,2,0.9031
"moshe",11,7,0,0,11,0.2515,1.0792,0.0867,0.9031,5,517.083838841104,875.301960784314,1.9,0,0.9031
"dopey",11,7,0,0,11,0.2515,1.0792,0.0867,0.9031,5,595.671474094391,916.890196078431,2,0,0.9031
"danno",11,7,0,0,11,0.2515,1.0792,0.0867,0.9031,5,483.696617225432,853.137254901961,1.85,2,0.9031
"acorn",11,7,0,0,11,0.2515,1.0792,0.0867,0.9031,5,479.688617864529,761.317647058824,2,0,0.9031
"huang",11,8,0,0,11,0.2515,1.0792,0.0991,0.9542,5,521.713086393452,882.090196078431,2,0,0.9542
"babel",11,8,0,0,11,0.2515,1.0792,0.0991,0.9542,5,546.545937741325,854.270588235294,1.75,5,0.9542
"wight",11,9,0,0,11,0.2515,1.0792,0.1115,1,5,625.017946191605,854.129411764706,2.15,1,1
"osaka",11,9,0,0,11,0.2515,1.0792,0.1115,1,5,487.390141932735,826.062745098039,2.05,0,1
"nikon",11,10,0,0,11,0.2515,1.0792,0.1239,1.0414,5,527.014129363832,799.082352941177,1.9,1,1.0414
"kim's",11,10,0,0,11,0.2515,1.0792,0.1239,1.0414,5,639.252036677052,703.254901960784,1.85,2,1.0414
"jack.",11,10,0,0,11,0.2515,1.0792,0.1239,1.0414,5,626.594833967992,674.18431372549,1.95,1,1.0414
"erics",11,10,0,0,11,0.2515,1.0792,0.1239,1.0414,5,498.235929663853,720.545098039216,1.85,1,1.0414
"stash",11,4,1,1,11,0.2515,1.0792,0.0496,0.699,5,499.776664092527,807.960784313726,1.7,3,0.699
"trade",11,8,1,1,11,0.2515,1.0792,0.0991,0.9542,5,518.781290442841,803.074509803922,1.9,2,0.9542
"ajuus",11,8,1,1,11,0.2515,1.0792,0.0991,0.9542,5,549.685504043174,769.878431372549,2.5,0,0.9542
"agnew",11,8,1,1,11,0.2515,1.0792,0.0991,0.9542,5,554.963077960926,882.63137254902,2.6,0,0.9542
"child",11,11,1,1,11,0.2515,1.0792,0.1363,1.0792,5,603.526631693873,799.03137254902,1.95,1,1.0792
"ursus",11,5,2,1,11,0.2515,1.0792,0.062,0.7782,5,477.608515964104,748.329411764706,2.4,1,0.7782
"latin",11,10,2,1,11,0.2515,1.0792,0.1239,1.0414,5,553.579644768727,728.850980392157,1.9,1,1.0414
"desir",11,1,7,1,11,0.2515,1.0792,0.0124,0.301,5,522.072390133056,781.078431372549,1.9,0,0.301
"kommt",11,1,9,1,11,0.2515,1.0792,0.0124,0.301,5,607.598189225894,905.16862745098,2.1,0,0.301
"msabu",11,2,9,1,11,0.2515,1.0792,0.0248,0.4771,5,531.791643810081,877.721568627451,2.55,0,0.4771
"owsla",11,1,11,1,11,0.2515,1.0792,0.0124,0.301,5,555.042670359225,792.043137254902,2.45,0,0.301
"lzmer",11,1,11,1,11,0.2515,1.0792,0.0124,0.301,5,579.286842595798,778.898039215686,2,0,0.301
"ghola",11,1,11,1,11,0.2515,1.0792,0.0124,0.301,5,581.726853602464,859.403921568627,2,0,0.301
"doody",11,4,2,2,11,0.2515,1.0792,0.0496,0.699,5,592.891083712796,905.2,1.9,2,0.699
"pollo",11,5,2,2,11,0.2515,1.0792,0.062,0.7782,5,612.248867822366,798.686274509804,1.85,3,0.7782
"fresh",11,8,2,2,11,0.2515,1.0792,0.0991,0.9542,5,541.727269015347,801.141176470588,1.85,2,0.9542
